index,type,value,combination
87,i8*,inttoptr (i64 -1 to i8*),i8*	constant	
88,t_symlist*,null,t	symlist	null	
89,i64,79,i64	constant	
90,i32,0,i32	constant	
91,t_state*,null,t	state	null	
92,t_chset*,null,t	chset	null	
93,t_transition*,null,t	transition	null	
94,,common dso_local global t_state* null,	constant	
95,t_state*,null,t	state	null	
96,i32,0,i32	constant	
97,i32,72,i32	constant	
98,t_transition*,null,t	transition	null	
99,i32,0,i32	constant	
100,,common dso_local global t_state* null,	constant	
101,t_state*,null,t	state	null	
102,i32,0,i32	constant	
103,i32,72,i32	constant	
104,t_chset*,null,t	chset	null	
105,,common dso_local global t_state* null,	constant	
106,t_state*,null,t	state	null	
107,t_transition*,null,t	transition	null	
108,i32,0,i32	constant	
109,i32,72,i32	constant	
110,,common dso_local global t_state* null,	constant	
111,t_state*,null,t	state	null	
112,t_transition*,null,t	transition	null	
113,i32,0,i32	constant	
114,i32,72,i32	constant	
115,i32,4,i32	constant	
116,_IO_FILE*,null,I	O	F	I	L	E*	null	
117,i32,0,i32	constant	
118,i8*,null,i8*	null	
119,i32,0,i32	constant	
120,i32,2048,i32	constant	
121,i32,0,i32	constant	
122,i32,0,i32	constant	
123,i32,0,i32	constant	
124,i8*,null,i8*	null	
125,i32,0,i32	constant	
126,i32,0,i32	constant	
127,i32,256,i32	constant	
128,i32,0,i32	constant	
129,i32,256,i32	constant	
130,i32,0,i32	constant	
131,i32,9,i32	constant	
132,i32,32,i32	constant	
133,t_transition*,null,t	transition	null	
134,t_transition*,null,t	transition	null	
135,t_state*,null,t	state	null	
136,t_transition*,null,t	transition	null	
137,t_transition*,null,t	transition	null	
138,t_state*,null,t	state	null	
139,t_state*,null,t	state	null	
140,t_state*,null,t	state	null	
141,t_state*,null,t	state	null	
142,t_transition*,null,t	transition	null	
143,t_state*,null,t	state	null	
144,t_transition*,null,t	transition	null	
145,t_transition*,null,t	transition	null	
146,t_state*,null,t	state	null	
147,t_state*,null,t	state	null	
148,i32,0,i32	constant	
149,i32,0,i32	constant	
150,i32,0,i32	constant	
151,t_powerset*,null,t	powerset	null	
152,i32,0,i32	constant	
153,i32,0,i32	constant	
154,t_state*,null,t	state	null	
155,t_state*,null,t	state	null	
156,i32,0,i32	constant	
157,t_transition*,null,t	transition	null	
158,i32,0,i32	constant	
159,t_state*,null,t	state	null	
160,t_state*,null,t	state	null	
161,t_state*,null,t	state	null	
162,i32,1,i32	constant	
163,i32,192,i32	constant	
164,i32,128,i32	constant	
165,i32,1,i32	constant	
166,i32,122,i32	constant	
167,i32,97,i32	constant	
168,i32,90,i32	constant	
169,i32,65,i32	constant	
170,i32,0,i32	constant	
171,t_symlist*,null,t	symlist	null	
172,i32,0,i32	constant	
173,t_chset*,null,t	chset	null	
174,i8*,inttoptr (i64 -1 to i8*),i8*	constant	
175,i32,10,i32	constant	
176,i32,0,i32	constant	
177,i32,0,i32	constant	
178,i32,9,i32	constant	
179,i32,32,i32	constant	
180,i32,57,i32	constant	
181,i32,48,i32	constant	
182,i8*,null,i8*	null	
183,_xmlDoc*,null,xml	Doc*	null	
184,_xmlNodeSet*,null,xml	Node	Set*	null	
185,i32,1,i32	constant	
186,_xmlXPathObject*,null,xml	X	Path	Object*	null	
187,i32,0,i32	constant	
188,_xmlNode**,null,xml	Node**	null	
189,t_chset*,null,t	chset	null	
190,i32,0,i32	constant	
191,i32,0,i32	constant	
192,,common dso_local global t_chset* null,	constant	
193,t_chset*,null,t	chset	null	
194,i32,0,i32	constant	
195,i32,-1,i32	constant	
196,i8*,inttoptr (i64 -1 to i8*),i8*	constant	
197,,common dso_local global t_chset* null,	constant	
198,t_chset*,null,t	chset	null	
199,i32,0,i32	constant	
200,i32,1,i32	constant	
201,_xmlXPathObject*,null,xml	X	Path	Object*	null	
202,_xmlNodeSet*,null,xml	Node	Set*	null	
203,i32,0,i32	constant	
204,_xmlNode**,null,xml	Node**	null	
205,i32,0,i32	constant	
206,i32,0,i32	constant	
207,_xmlBuf*,null,xml	Buf*	null	
208,i32,2147483647,i32	constant	
209,i32,2147483647,i32	constant	
210,i32,2,i32	constant	
211,i8*,null,i8*	null	
212,i32,0,i32	constant	
213,_xmlBuf*,null,xml	Buf*	null	
214,i32,2147483647,i32	constant	
215,i32,2147483647,i32	constant	
216,i32,2,i32	constant	
217,i8*,null,i8*	null	
218,i32,0,i32	constant	
219,i64,10,i64	constant	
220,i32,0,i32	constant	
221,i64,2147483647,i64	constant	
222,i64,2147483647,i64	constant	
223,i32,0,i32	constant	
224,_xmlBuf*,null,xml	Buf*	null	
225,i32,2147483647,i32	constant	
226,i32,2147483647,i32	constant	
227,i32,2,i32	constant	
228,i32,0,i32	constant	
229,_xmlBuf*,null,xml	Buf*	null	
230,i32,2147483647,i32	constant	
231,i32,2147483647,i32	constant	
232,i32,2,i32	constant	
233,i32,0,i32	constant	
234,_xmlBuf*,null,xml	Buf*	null	
235,i32,0,i32	constant	
236,_xmlBuf*,null,xml	Buf*	null	
237,i32,2147483647,i32	constant	
238,i32,2147483647,i32	constant	
239,i32,2,i32	constant	
240,i8*,null,i8*	null	
241,i8*,null,i8*	null	
242,i32,0,i32	constant	
243,i32,34,i32	constant	
244,_xmlBuffer*,null,xml	Buffer*	null	
245,_xmlBuf*,null,xml	Buf*	null	
246,i32,0,i32	constant	
247,_xmlBuf*,null,xml	Buf*	null	
248,i32,2147483647,i32	constant	
249,i32,2147483647,i32	constant	
250,_xmlBuffer*,null,xml	Buffer*	null	
251,i64,2147483647,i64	constant	
252,i64,2147483647,i64	constant	
253,_xmlBuf*,null,xml	Buf*	null	
254,i32,0,i32	constant	
255,_xmlBuf*,null,xml	Buf*	null	
256,i32,2147483647,i32	constant	
257,i32,2147483647,i32	constant	
258,i8*,null,i8*	null	
259,_xmlBuffer*,null,xml	Buffer*	null	
260,i32,0,i32	constant	
261,i32,0,i32	constant	
262,_xmlBuf*,null,xml	Buf*	null	
263,_xmlParserInput*,null,xml	Parser	Input*	null	
264,i32,2147483647,i32	constant	
265,i32,2147483647,i32	constant	
266,i32,0,i32	constant	
267,_xmlBuf*,null,xml	Buf*	null	
268,_xmlParserInput*,null,xml	Parser	Input*	null	
269,i32,2147483647,i32	constant	
270,i32,2147483647,i32	constant	
271,i32,0,i32	constant	
272,_xmlBuf*,null,xml	Buf*	null	
273,_xmlParserInput*,null,xml	Parser	Input*	null	
274,i32,2147483647,i32	constant	
275,i32,2147483647,i32	constant	
276,i8*,null,i8*	null	
277,_xmlBuf*,null,xml	Buf*	null	
278,i64,0,i64	constant	
279,i64,0,i64	constant	
280,i8*,null,i8*	null	
281,_xmlBuf*,null,xml	Buf*	null	
282,i32,2,i32	constant	
283,_xmlBuffer*,null,xml	Buffer*	null	
284,i32,0,i32	constant	
285,i64,0,i64	constant	
286,i8*,null,i8*	null	
287,_xmlBuf*,null,xml	Buf*	null	
288,i64,2147483647,i64	constant	
289,_xmlBuf*,null,xml	Buf*	null	
290,i32,0,i32	constant	
291,_xmlBuf*,null,xml	Buf*	null	
292,i32,2,i32	constant	
293,i32,3,i32	constant	
294,i32,0,i32	constant	
295,i32,1,i32	constant	
296,i32,4,i32	constant	
297,i32,2,i32	constant	
298,i32,5,i32	constant	
299,_xmlBuffer*,null,xml	Buffer*	null	
300,i32,3,i32	constant	
301,_xmlBuf*,null,xml	Buf*	null	
302,i32,3,i32	constant	
303,i8*,null,i8*	null	
304,i8*,null,i8*	null	
305,i32,2,i32	constant	
306,i32,0,i32	constant	
307,_xmlBuf*,null,xml	Buf*	null	
308,i8*,null,i8*	null	
309,i32,2147483647,i32	constant	
310,i32,2147483647,i32	constant	
311,i32,2,i32	constant	
312,i32,3,i32	constant	
313,i8*,null,i8*	null	
314,i64,2147483647,i64	constant	
315,i64,2147483647,i64	constant	
316,i32,0,i32	constant	
317,_xmlBuf*,null,xml	Buf*	null	
318,i32,2147483647,i32	constant	
319,i32,2147483647,i32	constant	
320,i64,0,i64	constant	
321,i32,2,i32	constant	
322,i8*,null,i8*	null	
323,i32,3,i32	constant	
324,i8*,null,i8*	null	
325,i32,3,i32	constant	
326,i64,2147483647,i64	constant	
327,i64,2147483647,i64	constant	
328,i32,0,i32	constant	
329,_xmlBuf*,null,xml	Buf*	null	
330,i32,2147483647,i32	constant	
331,i32,2147483647,i32	constant	
332,i32,2,i32	constant	
333,i32,5,i32	constant	
334,i64,10000000,i64	constant	
335,i64,10000000,i64	constant	
336,i64,2,i64	constant	
337,i64,10000000,i64	constant	
338,i8*,null,i8*	null	
339,i32,3,i32	constant	
340,i8*,null,i8*	null	
341,i8*,null,i8*	null	
342,i64,2147483647,i64	constant	
343,i64,2147483647,i64	constant	
344,i32,0,i32	constant	
345,_xmlBuf*,null,xml	Buf*	null	
346,i32,0,i32	constant	
347,i32,0,i32	constant	
348,_xmlBuf*,null,xml	Buf*	null	
349,i32,0,i32	constant	
350,i32,0,i32	constant	
351,_xmlBuf*,null,xml	Buf*	null	
352,i8*,null,i8*	null	
353,i32,2147483647,i32	constant	
354,i32,2147483647,i32	constant	
355,_IO_FILE*,null,I	O	F	I	L	E*	null	
356,i32,0,i32	constant	
357,_xmlBuf*,null,xml	Buf*	null	
358,i32,0,i32	constant	
359,_xmlBuf*,null,xml	Buf*	null	
360,i32,2147483647,i32	constant	
361,i32,2147483647,i32	constant	
362,i32,0,i32	constant	
363,_xmlBuf*,null,xml	Buf*	null	
364,i32,2147483647,i32	constant	
365,i32,2147483647,i32	constant	
366,i64,2147483647,i64	constant	
367,i64,2147483647,i64	constant	
368,i32,0,i32	constant	
369,_xmlBuf*,null,xml	Buf*	null	
370,i32,2147483647,i32	constant	
371,i32,2147483647,i32	constant	
372,i64,2147483647,i64	constant	
373,i64,2147483647,i64	constant	
374,i32,0,i32	constant	
375,_xmlBuf*,null,xml	Buf*	null	
376,i32,2147483647,i32	constant	
377,i32,2147483647,i32	constant	
378,i32,0,i32	constant	
379,_xmlBuf*,null,xml	Buf*	null	
380,i32,2147483647,i32	constant	
381,i32,2147483647,i32	constant	
382,i32,0,i32	constant	
383,_xmlBuf*,null,xml	Buf*	null	
384,i32,2147483647,i32	constant	
385,i32,2147483647,i32	constant	
386,i32,0,i32	constant	
387,_xmlBuf*,null,xml	Buf*	null	
388,i32,2147483647,i32	constant	
389,i32,2147483647,i32	constant	
390,i64,0,i64	constant	
391,i32,0,i32	constant	
392,_xmlBuf*,null,xml	Buf*	null	
393,i32,2147483647,i32	constant	
394,i32,2147483647,i32	constant	
395,i32,2,i32	constant	
396,i32,5,i32	constant	
397,i64,10000000,i64	constant	
398,i64,0,i64	constant	
399,i32,2147483647,i32	constant	
400,i64,4096,i64	constant	
401,i32,2147483647,i32	constant	
402,i8*,null,i8*	null	
403,i32,3,i32	constant	
404,i8*,null,i8*	null	
405,i8*,null,i8*	null	
406,i64,100,i64	constant	
407,i8*,null,i8*	null	
408,i8*,null,i8*	null	
409,i64,2147483647,i64	constant	
410,i64,2147483647,i64	constant	
411,i32,0,i32	constant	
412,_xmlBuf*,null,xml	Buf*	null	
413,i8*,null,i8*	null	
414,i32,2147483647,i32	constant	
415,i32,2147483647,i32	constant	
416,i32,2,i32	constant	
417,i32,-1,i32	constant	
418,i32,0,i32	constant	
419,i32,0,i32	constant	
420,i32,0,i32	constant	
421,i32,0,i32	constant	
422,i32,5,i32	constant	
423,i32,10000000,i32	constant	
424,i32,0,i32	constant	
425,i64,2147483647,i64	constant	
426,i64,2147483647,i64	constant	
427,i32,0,i32	constant	
428,_xmlBuf*,null,xml	Buf*	null	
429,i32,2147483647,i32	constant	
430,i32,2147483647,i32	constant	
431,i32,2,i32	constant	
432,i8*,null,i8*	null	
433,i32,-1,i32	constant	
434,i32,0,i32	constant	
435,i32,0,i32	constant	
436,_xmlBuf*,null,xml	Buf*	null	
437,i32,0,i32	constant	
438,i32,0,i32	constant	
439,i8*,null,i8*	null	
440,i32,3,i32	constant	
441,i64,2147483647,i64	constant	
442,i64,2147483647,i64	constant	
443,i32,5,i32	constant	
444,i32,10000000,i32	constant	
445,i32,0,i32	constant	
446,i64,2147483647,i64	constant	
447,i64,2147483647,i64	constant	
448,_xmlNode*,null,xml	Node*	null	
449,_xmlAttr*,null,xml	Attr*	null	
450,_xmlC14NCtx*,null,xml	C14	N	Ctx*	null	
451,i8*,null,i8*	null	
452,i32,0,i32	constant	
453,i32,"(i8*, _xmlNode*, %struct._xmlNode*)* null",i32	constant	
454,_xmlNode*,null,xml	Node*	null	
455,_xmlAttr*,null,xml	Attr*	null	
456,i8*,null,i8*	null	
457,i32,46,i32	constant	
458,i32,1,i32	constant	
459,i8*,null,i8*	null	
460,i8*,null,i8*	null	
461,i32,0,i32	constant	
462,i8*,null,i8*	null	
463,_xmlAttr*,null,xml	Attr*	null	
464,i32,1,i32	constant	
465,_xmlNode*,null,xml	Node*	null	
466,_xmlC14NCtx*,null,xml	C14	N	Ctx*	null	
467,_xmlList*,null,xml	List*	null	
468,_xmlAttr*,null,xml	Attr*	null	
469,i32,0,i32	constant	
470,i32,"(i8*, _xmlNode*, %struct._xmlNode*)* null",i32	constant	
471,_xmlNode*,null,xml	Node*	null	
472,i32,0,i32	constant	
473,i32,0,i32	constant	
474,i32,"(i8*, _xmlNode*, %struct._xmlNode*)* null",i32	constant	
475,_xmlNode*,null,xml	Node*	null	
476,_xmlAttr*,null,xml	Attr*	null	
477,i32,0,i32	constant	
478,i8*,null,i8*	null	
479,_xmlAttr*,null,xml	Attr*	null	
480,i32,0,i32	constant	
481,i32,"(i8*, _xmlNode*, %struct._xmlNode*)* null",i32	constant	
482,_xmlAttr*,null,xml	Attr*	null	
483,i32,0,i32	constant	
484,i32,0,i32	constant	
485,i32,0,i32	constant	
486,i32,"(i8*, _xmlNode*, %struct._xmlNode*)* null",i32	constant	
487,i32,0,i32	constant	
488,_xmlAttr*,null,xml	Attr*	null	
489,i32,0,i32	constant	
490,i32,0,i32	constant	
491,_xmlAttr*,null,xml	Attr*	null	
492,i32,0,i32	constant	
493,i32,0,i32	constant	
494,_xmlAttr*,null,xml	Attr*	null	
495,i32,0,i32	constant	
496,i32,0,i32	constant	
497,i32,"(i8*, _xmlNode*, %struct._xmlNode*)* null",i32	constant	
498,i32,0,i32	constant	
499,i32,0,i32	constant	
500,_xmlAttr*,null,xml	Attr*	null	
501,_xmlAttr*,null,xml	Attr*	null	
502,_xmlAttr*,null,xml	Attr*	null	
503,_xmlAttr*,null,xml	Attr*	null	
504,_xmlAttr*,null,xml	Attr*	null	
505,_xmlAttr*,null,xml	Attr*	null	
506,_xmlAttr*,null,xml	Attr*	null	
507,i32,1,i32	constant	
508,_xmlNode*,null,xml	Node*	null	
509,_xmlC14NCtx*,null,xml	C14	N	Ctx*	null	
510,_xmlNs*,null,xml	Ns*	null	
511,i32,0,i32	constant	
512,_xmlURI*,null,xml	U	R	I*	null	
513,i32,0,i32	constant	
514,i32,0,i32	constant	
515,i32,0,i32	constant	
516,i32,0,i32	constant	
517,i32,1,i32	constant	
518,_xmlNode*,null,xml	Node*	null	
519,_xmlC14NCtx*,null,xml	C14	N	Ctx*	null	
520,i32,0,i32	constant	
521,i32,0,i32	constant	
522,i32,0,i32	constant	
523,i32,0,i32	constant	
524,_xmlNs*,null,xml	Ns*	null	
525,i32,1,i32	constant	
526,i32,0,i32	constant	
527,i32,0,i32	constant	
528,i32,0,i32	constant	
529,i32,0,i32	constant	
530,_xmlNode*,null,xml	Node*	null	
531,i32,0,i32	constant	
532,i32,0,i32	constant	
533,i32,0,i32	constant	
534,_xmlNs*,null,xml	Ns*	null	
535,i32,0,i32	constant	
536,_xmlNode*,null,xml	Node*	null	
537,_xmlC14NCtx*,null,xml	C14	N	Ctx*	null	
538,i32,"(i8*, _xmlNode*, %struct._xmlNode*)* null",i32	constant	
539,i8*,null,i8*	null	
540,i32,0,i32	constant	
541,i8*,null,i8*	null	
542,i32,0,i32	constant	
543,i32,2,i32	constant	
544,i32,0,i32	constant	
545,i8*,null,i8*	null	
546,i8*,null,i8*	null	
547,i32,0,i32	constant	
548,i32,0,i32	constant	
549,i32,0,i32	constant	
550,i32,2,i32	constant	
551,i8*,null,i8*	null	
552,i8*,null,i8*	null	
553,i32,0,i32	constant	
554,_xmlNode*,null,xml	Node*	null	
555,_xmlC14NCtx*,null,xml	C14	N	Ctx*	null	
556,i32,0,i32	constant	
557,_xmlNode*,null,xml	Node*	null	
558,_xmlC14NCtx*,null,xml	C14	N	Ctx*	null	
559,_xmlC14NVisibleNsStack*,null,xml	C14	N	Visible	Ns	Stack*	null	
560,_xmlOutputBuffer*,null,xml	Output	Buffer*	null	
561,_xmlDoc*,null,xml	Doc*	null	
562,_xmlCharEncodingHandler*,null,xml	Char	Encoding	Handler*	null	
563,i32,1,i32	constant	
564,_xmlC14NCtx*,null,xml	C14	N	Ctx*	null	
565,_xmlC14NVisibleNsStack*,null,xml	C14	N	Visible	Ns	Stack*	null	
566,i32,1,i32	constant	
567,_xmlDoc*,null,xml	Doc*	null	
568,_xmlOutputBuffer*,null,xml	Output	Buffer*	null	
569,_xmlCharEncodingHandler*,null,xml	Char	Encoding	Handler*	null	
570,_xmlC14NCtx*,null,xml	C14	N	Ctx*	null	
571,_xmlNode*,null,xml	Node*	null	
572,i32,0,i32	constant	
573,i32,0,i32	constant	
574,i8**,null,i	null	
575,_xmlOutputBuffer*,null,xml	Output	Buffer*	null	
576,i32,0,i32	constant	
577,i32,0,i32	constant	
578,i32,0,i32	constant	
579,i8*,null,i8*	null	
580,i8*,null,i8*	null	
581,_xmlOutputBuffer*,null,xml	Output	Buffer*	null	
582,i32,0,i32	constant	
583,i8*,null,i8*	null	
584,i8*,null,i8*	null	
585,i32,0,i32	constant	
586,i8*,null,i8*	null	
587,i32,0,i32	constant	
588,i32,60,i32	constant	
589,i32,3,i32	constant	
590,i32,3,i32	constant	
591,i32,62,i32	constant	
592,i32,0,i32	constant	
593,i32,38,i32	constant	
594,i32,3,i32	constant	
595,i32,0,i32	constant	
596,i32,34,i32	constant	
597,i32,0,i32	constant	
598,i32,9,i32	constant	
599,i32,0,i32	constant	
600,i32,10,i32	constant	
601,i32,0,i32	constant	
602,i32,13,i32	constant	
603,i32,3,i32	constant	
604,i32,1,i32	constant	
605,i32,2,i32	constant	
606,_xmlC14NCtx*,null,xml	C14	N	Ctx*	null	
607,_xmlNode*,null,xml	Node*	null	
608,_xmlNodeSet*,null,xml	Node	Set*	null	
609,i32,18,i32	constant	
610,i32,2,i32	constant	
611,_xmlNode*,null,xml	Node*	null	
612,_xmlC14NVisibleNsStack*,null,xml	C14	N	Visible	Ns	Stack*	null	
613,_xmlC14NVisibleNsStack*,null,xml	C14	N	Visible	Ns	Stack*	null	
614,_xmlNs**,null,xml	Ns**	null	
615,_xmlNode**,null,xml	Node**	null	
616,_xmlC14NVisibleNsStack*,null,xml	C14	N	Visible	Ns	Stack*	null	
617,_xmlNode**,null,xml	Node**	null	
618,_xmlNs**,null,xml	Ns**	null	
619,_xmlNode**,null,xml	Node**	null	
620,_xmlNs**,null,xml	Ns**	null	
621,_xmlNode**,null,xml	Node**	null	
622,_xmlNs**,null,xml	Ns**	null	
623,_xmlNode**,null,xml	Node**	null	
624,_xmlNs**,null,xml	Ns**	null	
625,i8*,null,i8*	null	
626,i8*,null,i8*	null	
627,_xmlC14NVisibleNsStack*,null,xml	C14	N	Visible	Ns	Stack*	null	
628,_xmlC14NVisibleNsStack*,null,xml	C14	N	Visible	Ns	Stack*	null	
629,_xmlC14NVisibleNsStack*,null,xml	C14	N	Visible	Ns	Stack*	null	
630,_xmlC14NVisibleNsStack*,null,xml	C14	N	Visible	Ns	Stack*	null	
631,_xmlC14NVisibleNsStack*,null,xml	C14	N	Visible	Ns	Stack*	null	
632,i32,0,i32	constant	
633,i8*,null,i8*	null	
634,i32,0,i32	constant	
635,i8*,null,i8*	null	
636,i8,0,i	
637,_xmlC14NVisibleNsStack*,null,xml	C14	N	Visible	Ns	Stack*	null	
638,i8*,null,i8*	null	
639,_xmlNs*,null,xml	Ns*	null	
640,i8*,null,i8*	null	
641,_xmlNs*,null,xml	Ns*	null	
642,i32,0,i32	constant	
643,i32,0,i32	constant	
644,_xmlNs**,null,xml	Ns**	null	
645,i32,0,i32	constant	
646,i32,0,i32	constant	
647,_xmlNs*,null,xml	Ns*	null	
648,_xmlNs*,null,xml	Ns*	null	
649,_xmlC14NVisibleNsStack*,null,xml	C14	N	Visible	Ns	Stack*	null	
650,i8*,null,i8*	null	
651,_xmlNs*,null,xml	Ns*	null	
652,i8*,null,i8*	null	
653,_xmlNs*,null,xml	Ns*	null	
654,i32,0,i32	constant	
655,i32,0,i32	constant	
656,_xmlNs**,null,xml	Ns**	null	
657,i32,0,i32	constant	
658,i32,0,i32	constant	
659,_xmlNs*,null,xml	Ns*	null	
660,i32,0,i32	constant	
661,_xmlNs*,null,xml	Ns*	null	
662,i32,"(i8*, _xmlNode*, %struct._xmlNode*)* null",i32	constant	
663,_xmlNs*,null,xml	Ns*	null	
664,i32,0,i32	constant	
665,i32,0,i32	constant	
666,_xmlNs*,null,xml	Ns*	null	
667,_xmlNs*,null,xml	Ns*	null	
668,_xmlC14NCtx*,null,xml	C14	N	Ctx*	null	
669,_xmlNs*,null,xml	Ns*	null	
670,i8*,null,i8*	null	
671,i8*,null,i8*	null	
672,i32,1,i32	constant	
673,_xmlNode*,null,xml	Node*	null	
674,_xmlC14NCtx*,null,xml	C14	N	Ctx*	null	
675,_xmlList*,null,xml	List*	null	
676,_xmlNode*,null,xml	Node*	null	
677,_xmlNs*,null,xml	Ns*	null	
678,i32,0,i32	constant	
679,i32,"(i8*, _xmlNode*, %struct._xmlNode*)* null",i32	constant	
680,i32,0,i32	constant	
681,i32,0,i32	constant	
682,i32,0,i32	constant	
683,i32,0,i32	constant	
684,i32,0,i32	constant	
685,i32,0,i32	constant	
686,i32,0,i32	constant	
687,i32,1,i32	constant	
688,_xmlNode*,null,xml	Node*	null	
689,_xmlC14NCtx*,null,xml	C14	N	Ctx*	null	
690,i32,1,i32	constant	
691,_xmlList*,null,xml	List*	null	
692,i8**,null,i	null	
693,i8*,null,i8*	null	
694,i32,0,i32	constant	
695,i32,0,i32	constant	
696,i32,0,i32	constant	
697,i32,"(i8*, _xmlNode*, %struct._xmlNode*)* null",i32	constant	
698,i32,0,i32	constant	
699,_xmlNs*,null,xml	Ns*	null	
700,i32,0,i32	constant	
701,i32,0,i32	constant	
702,i32,0,i32	constant	
703,_xmlNs*,null,xml	Ns*	null	
704,i32,0,i32	constant	
705,_xmlNs*,null,xml	Ns*	null	
706,i32,0,i32	constant	
707,i32,"(i8*, _xmlNode*, %struct._xmlNode*)* null",i32	constant	
708,i32,0,i32	constant	
709,i32,0,i32	constant	
710,i32,0,i32	constant	
711,i32,0,i32	constant	
712,_xmlAttr*,null,xml	Attr*	null	
713,i32,0,i32	constant	
714,i32,"(i8*, _xmlNode*, %struct._xmlNode*)* null",i32	constant	
715,i32,0,i32	constant	
716,_xmlNs*,null,xml	Ns*	null	
717,i32,0,i32	constant	
718,i32,0,i32	constant	
719,i32,0,i32	constant	
720,i32,0,i32	constant	
721,i32,0,i32	constant	
722,_xmlNs*,null,xml	Ns*	null	
723,i32,0,i32	constant	
724,i32,0,i32	constant	
725,i32,0,i32	constant	
726,i32,0,i32	constant	
727,i32,0,i32	constant	
728,i32,0,i32	constant	
729,i32,0,i32	constant	
730,i32,0,i32	constant	
731,i32,0,i32	constant	
732,_xmlNs*,null,xml	Ns*	null	
733,i32,0,i32	constant	
734,_xmlAttr*,null,xml	Attr*	null	
735,_xmlAttr*,null,xml	Attr*	null	
736,_xmlNs*,null,xml	Ns*	null	
737,_xmlNs*,null,xml	Ns*	null	
738,i8*,null,i8*	null	
739,i8*,null,i8*	null	
740,i32,0,i32	constant	
741,_xmlC14NCtx*,null,xml	C14	N	Ctx*	null	
742,_xmlAttr*,null,xml	Attr*	null	
743,i32,0,i32	constant	
744,_xmlNs*,null,xml	Ns*	null	
745,i8*,null,i8*	null	
746,i8*,null,i8*	null	
747,i32,0,i32	constant	
748,i32,"(i8*, _xmlNode*, %struct._xmlNode*)* null",i32	constant	
749,_xmlNode*,null,xml	Node*	null	
750,_xmlAttr*,null,xml	Attr*	null	
751,i32,0,i32	constant	
752,i8*,null,i8*	null	
753,i8*,null,i8*	null	
754,i32,0,i32	constant	
755,i8*,null,i8*	null	
756,i32,32,i32	constant	
757,i8*,null,i8*	null	
758,_xmlCatalog*,null,xml	Catalog*	null	
759,i32,0,i32	constant	
760,_xmlCatalogEntry*,null,xml	Catalog	Entry*	null	
761,i32,1,i32	constant	
762,,internal global i32 0,	constant	
763,i32,0,i32	constant	
764,i8*,null,i8*	null	
765,i8*,null,i8*	null	
766,i8*,null,i8*	null	
767,i8*,null,i8*	null	
768,i8*,null,i8*	null	
769,_xmlCatalogEntry*,null,xml	Catalog	Entry*	null	
770,_xmlCatalog*,null,xml	Catalog*	null	
771,i32,2,i32	constant	
772,_xmlCatalog*,null,xml	Catalog*	null	
773,_xmlCatalogEntry*,null,xml	Catalog	Entry*	null	
774,_xmlHashTable*,null,xml	Hash	Table*	null	
775,_xmlHashTable*,null,xml	Hash	Table*	null	
776,_xmlCatalog*,null,xml	Catalog*	null	
777,_xmlCatalogEntry*,null,xml	Catalog	Entry*	null	
778,_xmlCatalogEntry*,null,xml	Catalog	Entry*	null	
779,_xmlCatalogEntry*,null,xml	Catalog	Entry*	null	
780,_xmlCatalogEntry*,null,xml	Catalog	Entry*	null	
781,i32,2,i32	constant	
782,_xmlCatalog*,null,xml	Catalog*	null	
783,,internal global i32 0,	constant	
784,i32,0,i32	constant	
785,_xmlParserCtxt*,null,xml	Parser	Ctxt*	null	
786,void,"(i8*, i8*, ...)** getelementptr inbounds (_xmlSAXHandlerV1, %struct._xmlSAXHandlerV1* @xmlDefaultSAXHandler, i32 0, i32 22)",void	constant	
787,void,"(i8*, i8*, ...)* null",void	constant	
788,_xmlParserInputBuffer*,null,xml	Parser	Input	Buffer*	null	
789,_xmlParserInput*,null,xml	Parser	Input*	null	
790,i8*,null,i8*	null	
791,i8*,null,i8*	null	
792,i8*,null,i8*	null	
793,i8*,null,i8*	null	
794,i32,0,i32	constant	
795,i8*,null,i8*	null	
796,i32,0,i32	constant	
797,i32,0,i32	constant	
798,i8*,null,i8*	null	
799,_xmlChRangeGroup*,null,xml	Ch	Range	Group*	null	
800,i32,65536,i32	constant	
801,i32,0,i32	constant	
802,i32,0,i32	constant	
803,i32,1,i32	constant	
804,i32,0,i32	constant	
805,i32,0,i32	constant	
806,i32,1,i32	constant	
807,i32,256,i32	constant	
808,_IO_FILE*,null,I	O	F	I	L	E*	null	
809,i8*,null,i8*	null	
810,i32,40,i32	constant	
811,i32,0,i32	constant	
812,i32,32,i32	constant	
813,i32,0,i32	constant	
814,_xmlDict*,null,xml	Dict*	null	
815,i64,128,i64	constant	
816,i64,128,i64	constant	
817,i64,128,i64	constant	
818,i64,128,i64	constant	
819,i64,128,i64	constant	
820,i32,0,i32	constant	
821,_xmlDictEntry*,null,xml	Dict	Entry*	null	
822,i32,0,i32	constant	
823,i32,0,i32	constant	
824,i8*,null,i8*	null	
825,_xmlDict*,null,xml	Dict*	null	
826,i8*,null,i8*	null	
827,i64,128,i64	constant	
828,i64,128,i64	constant	
829,i8*,null,i8*	null	
830,i32,0,i32	constant	
831,_xmlDictEntry*,null,xml	Dict	Entry*	null	
832,i32,0,i32	constant	
833,i32,0,i32	constant	
834,_xmlDict*,null,xml	Dict*	null	
835,i64,128,i64	constant	
836,i64,128,i64	constant	
837,i64,128,i64	constant	
838,i64,128,i64	constant	
839,i64,128,i64	constant	
840,i64,128,i64	constant	
