index,type,value,combination,label
157,i32,"xmlC14NStrEqual(i8* str1 ,i8* str2 )",i32	xml	C14	N	Str	Equal	i8*	str	i8*	str	,35
158,i32,"xmlC14NStrEqual(i8* str1 ,i8* str2 )",i32	xml	C14	N	Str	Equal	i8*	str	i8*	str	,35
159,i32,"xmlC14NVisibleNsStackFind(_xmlC14NVisibleNsStack* cur ,_xmlNs* ns )",i32	xml	C14	N	Visible	Ns	Stack	Find	xml	C14	N	Visible	Ns	Stack*	cur	xml	Ns*	ns	,36
160,i32,"xmlC14NVisibleNsStackFind(_xmlC14NVisibleNsStack* cur ,_xmlNs* ns )",i32	xml	C14	N	Visible	Ns	Stack	Find	xml	C14	N	Visible	Ns	Stack*	cur	xml	Ns*	ns	,36
161,i32,"xmlC14NVisibleNsStackFind(_xmlC14NVisibleNsStack* cur ,_xmlNs* ns )",i32	xml	C14	N	Visible	Ns	Stack	Find	xml	C14	N	Visible	Ns	Stack*	cur	xml	Ns*	ns	,36
162,i32,"xmlExcC14NVisibleNsStackFind(_xmlC14NVisibleNsStack* cur ,_xmlNs* ns ,_xmlC14NCtx* ctx )",i32	xml	Exc	C14	N	Visible	Ns	Stack	Find	xml	C14	N	Visible	Ns	Stack*	cur	xml	Ns*	ns	xml	C14	N	Ctx*	ctx	,37
163,i32,"xmlExcC14NVisibleNsStackFind(_xmlC14NVisibleNsStack* cur ,_xmlNs* ns ,_xmlC14NCtx* ctx )",i32	xml	Exc	C14	N	Visible	Ns	Stack	Find	xml	C14	N	Visible	Ns	Stack*	cur	xml	Ns*	ns	xml	C14	N	Ctx*	ctx	,37
164,i32,"xmlExcC14NVisibleNsStackFind(_xmlC14NVisibleNsStack* cur ,_xmlNs* ns ,_xmlC14NCtx* ctx )",i32	xml	Exc	C14	N	Visible	Ns	Stack	Find	xml	C14	N	Visible	Ns	Stack*	cur	xml	Ns*	ns	xml	C14	N	Ctx*	ctx	,37
165,i32,xmlC14NIsXmlNs(_xmlNs* ns ),i32	xml	C14	N	Is	Xml	Ns	xml	Ns*	ns	,-1
166,i32,"xmlC14NNsCompare(_xmlNs* ns1 ,_xmlNs* ns2 )",i32	xml	C14	N	Ns	Compare	xml	Ns*	ns	xml	Ns*	ns	,38
167,i32,"xmlC14NNsCompare(_xmlNs* ns1 ,_xmlNs* ns2 )",i32	xml	C14	N	Ns	Compare	xml	Ns*	ns	xml	Ns*	ns	,38
168,i32,"xmlC14NNsCompare(_xmlNs* ns1 ,_xmlNs* ns2 )",i32	xml	C14	N	Ns	Compare	xml	Ns*	ns	xml	Ns*	ns	,38
169,i32,"xmlC14NNsCompare(_xmlNs* ns1 ,_xmlNs* ns2 )",i32	xml	C14	N	Ns	Compare	xml	Ns*	ns	xml	Ns*	ns	,38
170,i32,"xmlC14NPrintNamespaces(_xmlNs* ns ,_xmlC14NCtx* ctx )",i32	xml	C14	N	Print	Namespaces	xml	Ns*	ns	xml	C14	N	Ctx*	ctx	,39
171,i32,"xmlC14NPrintNamespaces(_xmlNs* ns ,_xmlC14NCtx* ctx )",i32	xml	C14	N	Print	Namespaces	xml	Ns*	ns	xml	C14	N	Ctx*	ctx	,39
172,i32,"xmlC14NProcessNamespacesAxis(_xmlC14NCtx* ctx ,_xmlNode* cur ,i32 visible )",i32	xml	C14	N	Process	Namespaces	Axis	xml	C14	N	Ctx*	ctx	xml	Node*	cur	i32	visible	,40
173,i32,"xmlC14NProcessNamespacesAxis(_xmlC14NCtx* ctx ,_xmlNode* cur ,i32 visible )",i32	xml	C14	N	Process	Namespaces	Axis	xml	C14	N	Ctx*	ctx	xml	Node*	cur	i32	visible	,40
174,i32,"xmlC14NProcessNamespacesAxis(_xmlC14NCtx* ctx ,_xmlNode* cur ,i32 visible )",i32	xml	C14	N	Process	Namespaces	Axis	xml	C14	N	Ctx*	ctx	xml	Node*	cur	i32	visible	,40
175,i32,"xmlC14NProcessNamespacesAxis(_xmlC14NCtx* ctx ,_xmlNode* cur ,i32 visible )",i32	xml	C14	N	Process	Namespaces	Axis	xml	C14	N	Ctx*	ctx	xml	Node*	cur	i32	visible	,40
176,i32,"xmlExcC14NProcessNamespacesAxis(_xmlC14NCtx* ctx ,_xmlNode* cur ,i32 visible )",i32	xml	Exc	C14	N	Process	Namespaces	Axis	xml	C14	N	Ctx*	ctx	xml	Node*	cur	i32	visible	,41
177,i32,"xmlExcC14NProcessNamespacesAxis(_xmlC14NCtx* ctx ,_xmlNode* cur ,i32 visible )",i32	xml	Exc	C14	N	Process	Namespaces	Axis	xml	C14	N	Ctx*	ctx	xml	Node*	cur	i32	visible	,41
178,i32,"xmlExcC14NProcessNamespacesAxis(_xmlC14NCtx* ctx ,_xmlNode* cur ,i32 visible )",i32	xml	Exc	C14	N	Process	Namespaces	Axis	xml	C14	N	Ctx*	ctx	xml	Node*	cur	i32	visible	,41
179,i32,"xmlExcC14NProcessNamespacesAxis(_xmlC14NCtx* ctx ,_xmlNode* cur ,i32 visible )",i32	xml	Exc	C14	N	Process	Namespaces	Axis	xml	C14	N	Ctx*	ctx	xml	Node*	cur	i32	visible	,41
180,i32,"xmlExcC14NProcessNamespacesAxis(_xmlC14NCtx* ctx ,_xmlNode* cur ,i32 visible )",i32	xml	Exc	C14	N	Process	Namespaces	Axis	xml	C14	N	Ctx*	ctx	xml	Node*	cur	i32	visible	,41
181,i32,"xmlExcC14NProcessNamespacesAxis(_xmlC14NCtx* ctx ,_xmlNode* cur ,i32 visible )",i32	xml	Exc	C14	N	Process	Namespaces	Axis	xml	C14	N	Ctx*	ctx	xml	Node*	cur	i32	visible	,41
182,i32,"xmlExcC14NProcessNamespacesAxis(_xmlC14NCtx* ctx ,_xmlNode* cur ,i32 visible )",i32	xml	Exc	C14	N	Process	Namespaces	Axis	xml	C14	N	Ctx*	ctx	xml	Node*	cur	i32	visible	,41
183,i32,"xmlExcC14NProcessNamespacesAxis(_xmlC14NCtx* ctx ,_xmlNode* cur ,i32 visible )",i32	xml	Exc	C14	N	Process	Namespaces	Axis	xml	C14	N	Ctx*	ctx	xml	Node*	cur	i32	visible	,41
184,i32,"xmlC14NAttrsCompare(_xmlAttr* attr1 ,_xmlAttr* attr2 )",i32	xml	C14	N	Attrs	Compare	xml	Attr*	attr	xml	Attr*	attr	,42
185,i32,"xmlC14NAttrsCompare(_xmlAttr* attr1 ,_xmlAttr* attr2 )",i32	xml	C14	N	Attrs	Compare	xml	Attr*	attr	xml	Attr*	attr	,42
186,i32,"xmlC14NAttrsCompare(_xmlAttr* attr1 ,_xmlAttr* attr2 )",i32	xml	C14	N	Attrs	Compare	xml	Attr*	attr	xml	Attr*	attr	,42
187,i32,"xmlC14NAttrsCompare(_xmlAttr* attr1 ,_xmlAttr* attr2 )",i32	xml	C14	N	Attrs	Compare	xml	Attr*	attr	xml	Attr*	attr	,42
188,i32,"xmlC14NPrintAttrs(_xmlAttr* attr ,_xmlC14NCtx* ctx )",i32	xml	C14	N	Print	Attrs	xml	Attr*	attr	xml	C14	N	Ctx*	ctx	,43
189,i32,"xmlC14NPrintAttrs(_xmlAttr* attr ,_xmlC14NCtx* ctx )",i32	xml	C14	N	Print	Attrs	xml	Attr*	attr	xml	C14	N	Ctx*	ctx	,43
190,_xmlAttr*,"xmlC14NFindHiddenParentAttr(_xmlC14NCtx* ctx ,_xmlNode* cur ,i8* name ,i8* ns )",xml	Attr*	xml	C14	N	Find	Hidden	Parent	Attr	xml	C14	N	Ctx*	ctx	xml	Node*	cur	i8*	name	i8*	ns	,-1
191,i32,"xmlParseSGMLCatalog(_xmlCatalog* catal ,i8* value ,i8* file ,i32 super )",i32	xml	Parse	S	G	M	L	Catalog	xml	Catalog*	catal	i8*	value	i8*	file	i32	super	,44
192,i32,"xmlParseSGMLCatalog(_xmlCatalog* catal ,i8* value ,i8* file ,i32 super )",i32	xml	Parse	S	G	M	L	Catalog	xml	Catalog*	catal	i8*	value	i8*	file	i32	super	,44
193,i32,"xmlParseSGMLCatalog(_xmlCatalog* catal ,i8* value ,i8* file ,i32 super )",i32	xml	Parse	S	G	M	L	Catalog	xml	Catalog*	catal	i8*	value	i8*	file	i32	super	,44
194,void,xmlFreeCatalogEntry(_xmlCatalogEntry* ret ),void	xml	Free	Catalog	Entry	xml	Catalog	Entry*	ret	,-1
195,void,xmlFreeCatalogEntryList(_xmlCatalogEntry* ret ),void	xml	Free	Catalog	Entry	List	xml	Catalog	Entry*	ret	,-1
196,void,xmlFreeCatalog(_xmlCatalog* catal ),void	xml	Free	Catalog	xml	Catalog*	catal	,-1
197,void,"xmlCatalogConvertEntry(_xmlCatalogEntry* entry ,_xmlCatalog* catal )",void	xml	Catalog	Convert	Entry	xml	Catalog	Entry*	entry	xml	Catalog*	catal	,45
198,void,"xmlCatalogConvertEntry(_xmlCatalogEntry* entry ,_xmlCatalog* catal )",void	xml	Catalog	Convert	Entry	xml	Catalog	Entry*	entry	xml	Catalog*	catal	,45
199,i32,xmlConvertSGMLCatalog(_xmlCatalog* catal ),i32	xml	Convert	S	G	M	L	Catalog	xml	Catalog*	catal	,-1
200,i8*,xmlLoadFileContent(i8* filename ),i8*	xml	Load	File	Content	i8*	filename	,-1
201,i32,"xmlCharInRange(i32 val ,_xmlChRangeGroup* rptr )",i32	xml	Char	In	Range	i32	val	xml	Ch	Range	Group*	rptr	,46
202,i32,"xmlCharInRange(i32 val ,_xmlChRangeGroup* rptr )",i32	xml	Char	In	Range	i32	val	xml	Ch	Range	Group*	rptr	,46
203,i32,"xmlCharInRange(i32 val ,_xmlChRangeGroup* rptr )",i32	xml	Char	In	Range	i32	val	xml	Ch	Range	Group*	rptr	,46
204,i32,"xmlCharInRange(i32 val ,_xmlChRangeGroup* rptr )",i32	xml	Char	In	Range	i32	val	xml	Ch	Range	Group*	rptr	,46
205,i32,xmlIsBaseChar(i32 ch ),i32	xml	Is	Base	Char	i32	ch	,-1
206,void,"xmlDebugDumpString(_IO_FILE* output ,i8* str )",void	xml	Debug	Dump	String	I	O	F	I	L	E*	output	i8*	str	,47
207,void,"xmlDebugDumpString(_IO_FILE* output ,i8* str )",void	xml	Debug	Dump	String	I	O	F	I	L	E*	output	i8*	str	,47
208,i8*,"xmlDictQLookup(_xmlDict* dict ,i8* prefix ,i8* name )",i8*	xml	Dict	Q	Lookup	xml	Dict*	dict	i8*	prefix	i8*	name	,48
209,i8*,"xmlDictQLookup(_xmlDict* dict ,i8* prefix ,i8* name )",i8*	xml	Dict	Q	Lookup	xml	Dict*	dict	i8*	prefix	i8*	name	,48
210,i8*,"xmlDictQLookup(_xmlDict* dict ,i8* prefix ,i8* name )",i8*	xml	Dict	Q	Lookup	xml	Dict*	dict	i8*	prefix	i8*	name	,48
211,i8*,"xmlDictQLookup(_xmlDict* dict ,i8* prefix ,i8* name )",i8*	xml	Dict	Q	Lookup	xml	Dict*	dict	i8*	prefix	i8*	name	,48
212,i8*,"xmlDictQLookup(_xmlDict* dict ,i8* prefix ,i8* name )",i8*	xml	Dict	Q	Lookup	xml	Dict*	dict	i8*	prefix	i8*	name	,48
213,i32,"xmlDictOwns(_xmlDict* dict ,i8* str )",i32	xml	Dict	Owns	xml	Dict*	dict	i8*	str	,49
214,i32,"xmlDictOwns(_xmlDict* dict ,i8* str )",i32	xml	Dict	Owns	xml	Dict*	dict	i8*	str	,49
215,i32,"xmlDictOwns(_xmlDict* dict ,i8* str )",i32	xml	Dict	Owns	xml	Dict*	dict	i8*	str	,49
216,i32,"xmlDictOwns(_xmlDict* dict ,i8* str )",i32	xml	Dict	Owns	xml	Dict*	dict	i8*	str	,49
217,i32,xmlDictSize(_xmlDict* dict ),i32	xml	Dict	Size	xml	Dict*	dict	,-1
218,i64,"xmlDictSetLimit(_xmlDict* dict ,i64 limit )",i64	xml	Dict	Set	Limit	xml	Dict*	dict	i64	limit	,-1
219,i64,xmlDictGetUsage(_xmlDict* dict ),i64	xml	Dict	Get	Usage	xml	Dict*	dict	,-1
220,i8*,"xmlDictAddQString(_xmlDict* dict ,i8* prefix ,i32 plen ,i8* name ,i32 namelen )",i8*	xml	Dict	Add	Q	String	xml	Dict*	dict	i8*	prefix	i32	plen	i8*	name	i32	namelen	,-1
221,i32,"xmlDictComputeBigKey(i8* data ,i32 namelen ,i32 seed )",i32	xml	Dict	Compute	Big	Key	i8*	data	i32	namelen	i32	seed	,50
222,i32,"xmlDictComputeBigKey(i8* data ,i32 namelen ,i32 seed )",i32	xml	Dict	Compute	Big	Key	i8*	data	i32	namelen	i32	seed	,50
223,i32,"xmlDictComputeBigKey(i8* data ,i32 namelen ,i32 seed )",i32	xml	Dict	Compute	Big	Key	i8*	data	i32	namelen	i32	seed	,50
224,i64,"xmlDictComputeBigQKey(i8* prefix ,i32 plen ,i8* name ,i32 len ,i32 seed )",i64	xml	Dict	Compute	Big	Q	Key	i8*	prefix	i32	plen	i8*	name	i32	len	i32	seed	,51
225,i64,"xmlDictComputeBigQKey(i8* prefix ,i32 plen ,i8* name ,i32 len ,i32 seed )",i64	xml	Dict	Compute	Big	Q	Key	i8*	prefix	i32	plen	i8*	name	i32	len	i32	seed	,51
226,i64,"xmlDictComputeFastKey(i8* name ,i32 namelen ,i32 seed )",i64	xml	Dict	Compute	Fast	Key	i8*	name	i32	namelen	i32	seed	,52
227,i64,"xmlDictComputeFastKey(i8* name ,i32 namelen ,i32 seed )",i64	xml	Dict	Compute	Fast	Key	i8*	name	i32	namelen	i32	seed	,52
228,i64,"xmlDictComputeFastQKey(i8* prefix ,i32 plen ,i8* name ,i32 len ,i32 seed )",i64	xml	Dict	Compute	Fast	Q	Key	i8*	prefix	i32	plen	i8*	name	i32	len	i32	seed	,53
229,i64,"xmlDictComputeFastQKey(i8* prefix ,i32 plen ,i8* name ,i32 len ,i32 seed )",i64	xml	Dict	Compute	Fast	Q	Key	i8*	prefix	i32	plen	i8*	name	i32	len	i32	seed	,53
230,i64,"xmlDictComputeFastQKey(i8* prefix ,i32 plen ,i8* name ,i32 len ,i32 seed )",i64	xml	Dict	Compute	Fast	Q	Key	i8*	prefix	i32	plen	i8*	name	i32	len	i32	seed	,53
231,i64,"xmlDictComputeFastQKey(i8* prefix ,i32 plen ,i8* name ,i32 len ,i32 seed )",i64	xml	Dict	Compute	Fast	Q	Key	i8*	prefix	i32	plen	i8*	name	i32	len	i32	seed	,53
232,_xmlDict*,xmlDictCreateSub(_xmlDict* sub ),xml	Dict*	xml	Dict	Create	Sub	xml	Dict*	sub	,-1
233,i32,xmlDictReference(_xmlDict* dict ),i32	xml	Dict	Reference	xml	Dict*	dict	,-1
234,i32,"xmlDictGrow(_xmlDict* dict ,i64 size )",i32	xml	Dict	Grow	xml	Dict*	dict	i64	size	,54
235,i32,"xmlDictGrow(_xmlDict* dict ,i64 size )",i32	xml	Dict	Grow	xml	Dict*	dict	i64	size	,54
236,i32,"xmlDictGrow(_xmlDict* dict ,i64 size )",i32	xml	Dict	Grow	xml	Dict*	dict	i64	size	,54
237,void,xmlDictFree(_xmlDict* dict ),void	xml	Dict	Free	xml	Dict*	dict	,-1
238,i8*,"xmlDictLookup(_xmlDict* dict ,i8* name ,i32 len )",i8*	xml	Dict	Lookup	xml	Dict*	dict	i8*	name	i32	len	,55
239,i8*,"xmlDictLookup(_xmlDict* dict ,i8* name ,i32 len )",i8*	xml	Dict	Lookup	xml	Dict*	dict	i8*	name	i32	len	,55
240,i8*,"xmlDictLookup(_xmlDict* dict ,i8* name ,i32 len )",i8*	xml	Dict	Lookup	xml	Dict*	dict	i8*	name	i32	len	,55
241,i8*,"xmlDictExists(_xmlDict* dict ,i8* name ,i32 len )",i8*	xml	Dict	Exists	xml	Dict*	dict	i8*	name	i32	len	,56
242,i8*,"xmlDictExists(_xmlDict* dict ,i8* name ,i32 len )",i8*	xml	Dict	Exists	xml	Dict*	dict	i8*	name	i32	len	,56
243,i8*,"xmlDictExists(_xmlDict* dict ,i8* name ,i32 len )",i8*	xml	Dict	Exists	xml	Dict*	dict	i8*	name	i32	len	,56
244,i8*,xmlGetEncodingAlias(i8* alias ),i8*	xml	Get	Encoding	Alias	i8*	alias	,-1
245,i32,"xmlAddEncodingAlias(i8* name ,i8* alias )",i32	xml	Add	Encoding	Alias	i8*	name	i8*	alias	,57
246,i32,"xmlAddEncodingAlias(i8* name ,i8* alias )",i32	xml	Add	Encoding	Alias	i8*	name	i8*	alias	,57
247,i32,xmlDelEncodingAlias(i8* alias ),i32	xml	Del	Encoding	Alias	i8*	alias	,-1
248,i32,xmlParseCharEncoding(i8* name ),i32	xml	Parse	Char	Encoding	i8*	name	,-1
249,_xmlCharEncodingHandler*,"xmlNewCharEncodingHandler(i8* name ,i32 (i8*, i32*, i8*, i32*)* input ,i32 (i8*, i32*, i8*, i32*)* output )",xml	Char	Encoding	Handler*	xml	New	Char	Encoding	Handler	i8*	name	i32	i8*	i	i8*	i	input	i32	i8*	i	i8*	i	output	,-1
250,void,xmlRegisterCharEncodingHandler(_xmlCharEncodingHandler* handler ),void	xml	Register	Char	Encoding	Handler	xml	Char	Encoding	Handler*	handler	,-1
251,_xmlCharEncodingHandler*,xmlFindCharEncodingHandler(i8* name ),xml	Char	Encoding	Handler*	xml	Find	Char	Encoding	Handler	i8*	name	,-1
252,i32,"xmlIconvWrapper(i8* cd ,i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	xml	Iconv	Wrapper	i8*	cd	i8*	out	i	outlen	i8*	in	i	inlen	,58
253,i32,"xmlIconvWrapper(i8* cd ,i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	xml	Iconv	Wrapper	i8*	cd	i8*	out	i	outlen	i8*	in	i	inlen	,58
254,i32,"xmlIconvWrapper(i8* cd ,i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	xml	Iconv	Wrapper	i8*	cd	i8*	out	i	outlen	i8*	in	i	inlen	,58
255,i32,"xmlIconvWrapper(i8* cd ,i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	xml	Iconv	Wrapper	i8*	cd	i8*	out	i	outlen	i8*	in	i	inlen	,58
256,i32,"xmlIconvWrapper(i8* cd ,i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	xml	Iconv	Wrapper	i8*	cd	i8*	out	i	outlen	i8*	in	i	inlen	,58
257,i32,"asciiToUTF8(i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	ascii	To	U	T	F8	i8*	out	i	outlen	i8*	in	i	inlen	,59
258,i32,"asciiToUTF8(i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	ascii	To	U	T	F8	i8*	out	i	outlen	i8*	in	i	inlen	,59
259,i32,"xmlCharEncFirstLineInt(_xmlCharEncodingHandler* handler ,_xmlBuffer* out ,_xmlBuffer* in ,i32 len )",i32	xml	Char	Enc	First	Line	Int	xml	Char	Encoding	Handler*	handler	xml	Buffer*	out	xml	Buffer*	in	i32	len	,60
260,i32,"xmlCharEncFirstLineInt(_xmlCharEncodingHandler* handler ,_xmlBuffer* out ,_xmlBuffer* in ,i32 len )",i32	xml	Char	Enc	First	Line	Int	xml	Char	Encoding	Handler*	handler	xml	Buffer*	out	xml	Buffer*	in	i32	len	,60
261,i32,"xmlCharEncFirstLineInt(_xmlCharEncodingHandler* handler ,_xmlBuffer* out ,_xmlBuffer* in ,i32 len )",i32	xml	Char	Enc	First	Line	Int	xml	Char	Encoding	Handler*	handler	xml	Buffer*	out	xml	Buffer*	in	i32	len	,60
262,i32,"xmlCharEncFirstLineInt(_xmlCharEncodingHandler* handler ,_xmlBuffer* out ,_xmlBuffer* in ,i32 len )",i32	xml	Char	Enc	First	Line	Int	xml	Char	Encoding	Handler*	handler	xml	Buffer*	out	xml	Buffer*	in	i32	len	,60
263,i32,"xmlCharEncFirstLineInt(_xmlCharEncodingHandler* handler ,_xmlBuffer* out ,_xmlBuffer* in ,i32 len )",i32	xml	Char	Enc	First	Line	Int	xml	Char	Encoding	Handler*	handler	xml	Buffer*	out	xml	Buffer*	in	i32	len	,60
264,i32,"xmlCharEncFirstLineInput(_xmlParserInputBuffer* input ,i32 len )",i32	xml	Char	Enc	First	Line	Input	xml	Parser	Input	Buffer*	input	i32	len	,61
265,i32,"xmlCharEncFirstLineInput(_xmlParserInputBuffer* input ,i32 len )",i32	xml	Char	Enc	First	Line	Input	xml	Parser	Input	Buffer*	input	i32	len	,61
266,i32,"xmlCharEncInput(_xmlParserInputBuffer* input ,i32 flush )",i32	xml	Char	Enc	Input	xml	Parser	Input	Buffer*	input	i32	flush	,62
267,i32,"xmlCharEncInput(_xmlParserInputBuffer* input ,i32 flush )",i32	xml	Char	Enc	Input	xml	Parser	Input	Buffer*	input	i32	flush	,62
268,i32,"xmlCharEncInput(_xmlParserInputBuffer* input ,i32 flush )",i32	xml	Char	Enc	Input	xml	Parser	Input	Buffer*	input	i32	flush	,62
269,i32,"UTF8Toascii(i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	U	T	F8	Toascii	i8*	out	i	outlen	i8*	in	i	inlen	,63
270,i32,"UTF8Toascii(i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	U	T	F8	Toascii	i8*	out	i	outlen	i8*	in	i	inlen	,63
271,i32,"UTF8Toascii(i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	U	T	F8	Toascii	i8*	out	i	outlen	i8*	in	i	inlen	,63
272,i32,"xmlCharEncInFunc(_xmlCharEncodingHandler* handler ,_xmlBuffer* out ,_xmlBuffer* in )",i32	xml	Char	Enc	In	Func	xml	Char	Encoding	Handler*	handler	xml	Buffer*	out	xml	Buffer*	in	,64
273,i32,"xmlCharEncInFunc(_xmlCharEncodingHandler* handler ,_xmlBuffer* out ,_xmlBuffer* in )",i32	xml	Char	Enc	In	Func	xml	Char	Encoding	Handler*	handler	xml	Buffer*	out	xml	Buffer*	in	,64
274,i32,"xmlCharEncInFunc(_xmlCharEncodingHandler* handler ,_xmlBuffer* out ,_xmlBuffer* in )",i32	xml	Char	Enc	In	Func	xml	Char	Encoding	Handler*	handler	xml	Buffer*	out	xml	Buffer*	in	,64
275,i32,"UTF8Toascii(i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	U	T	F8	Toascii	i8*	out	i	outlen	i8*	in	i	inlen	,63
276,i32,"UTF8Toascii(i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	U	T	F8	Toascii	i8*	out	i	outlen	i8*	in	i	inlen	,63
277,i32,"xmlCharEncOutput(_xmlOutputBuffer* output ,i32 init )",i32	xml	Char	Enc	Output	xml	Output	Buffer*	output	i32	init	,65
278,i32,"xmlCharEncOutput(_xmlOutputBuffer* output ,i32 init )",i32	xml	Char	Enc	Output	xml	Output	Buffer*	output	i32	init	,65
279,i32,"UTF8Toascii(i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	U	T	F8	Toascii	i8*	out	i	outlen	i8*	in	i	inlen	,63
280,i32,"xmlCharEncOutFunc(_xmlCharEncodingHandler* handler ,_xmlBuffer* out ,_xmlBuffer* in )",i32	xml	Char	Enc	Out	Func	xml	Char	Encoding	Handler*	handler	xml	Buffer*	out	xml	Buffer*	in	,66
281,i32,"xmlCharEncOutFunc(_xmlCharEncodingHandler* handler ,_xmlBuffer* out ,_xmlBuffer* in )",i32	xml	Char	Enc	Out	Func	xml	Char	Encoding	Handler*	handler	xml	Buffer*	out	xml	Buffer*	in	,66
282,i32,"xmlCharEncOutFunc(_xmlCharEncodingHandler* handler ,_xmlBuffer* out ,_xmlBuffer* in )",i32	xml	Char	Enc	Out	Func	xml	Char	Encoding	Handler*	handler	xml	Buffer*	out	xml	Buffer*	in	,66
283,i32,"UTF8Toascii(i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	U	T	F8	Toascii	i8*	out	i	outlen	i8*	in	i	inlen	,63
284,i32,xmlCharEncCloseFunc(_xmlCharEncodingHandler* handler ),i32	xml	Char	Enc	Close	Func	xml	Char	Encoding	Handler*	handler	,67
285,i32,xmlCharEncCloseFunc(_xmlCharEncodingHandler* handler ),i32	xml	Char	Enc	Close	Func	xml	Char	Encoding	Handler*	handler	,67
286,i64,xmlByteConsumed(_xmlParserCtxt* ctxt ),i64	xml	Byte	Consumed	xml	Parser	Ctxt*	ctxt	,-1
287,i32,"isolat1ToUTF8(i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	isolat	To	U	T	F8	i8*	out	i	outlen	i8*	in	i	inlen	,68
288,i32,"isolat1ToUTF8(i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	isolat	To	U	T	F8	i8*	out	i	outlen	i8*	in	i	inlen	,68
289,i32,"isolat1ToUTF8(i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	isolat	To	U	T	F8	i8*	out	i	outlen	i8*	in	i	inlen	,68
290,i32,"isolat1ToUTF8(i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	isolat	To	U	T	F8	i8*	out	i	outlen	i8*	in	i	inlen	,68
291,i32,"isolat1ToUTF8(i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	isolat	To	U	T	F8	i8*	out	i	outlen	i8*	in	i	inlen	,68
292,i32,"isolat1ToUTF8(i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	isolat	To	U	T	F8	i8*	out	i	outlen	i8*	in	i	inlen	,68
293,i32,"isolat1ToUTF8(i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	isolat	To	U	T	F8	i8*	out	i	outlen	i8*	in	i	inlen	,68
294,i32,"isolat1ToUTF8(i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	isolat	To	U	T	F8	i8*	out	i	outlen	i8*	in	i	inlen	,68
295,i32,"isolat1ToUTF8(i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	isolat	To	U	T	F8	i8*	out	i	outlen	i8*	in	i	inlen	,68
296,i32,"UTF8ToUTF8(i8* out ,i32* outlen ,i8* inb ,i32* inlenb )",i32	U	T	F8	To	U	T	F8	i8*	out	i	outlen	i8*	inb	i	inlenb	,69
297,i32,"UTF8ToUTF8(i8* out ,i32* outlen ,i8* inb ,i32* inlenb )",i32	U	T	F8	To	U	T	F8	i8*	out	i	outlen	i8*	inb	i	inlenb	,69
298,i32,"UTF8ToUTF8(i8* out ,i32* outlen ,i8* inb ,i32* inlenb )",i32	U	T	F8	To	U	T	F8	i8*	out	i	outlen	i8*	inb	i	inlenb	,69
299,i32,"UTF8ToUTF8(i8* out ,i32* outlen ,i8* inb ,i32* inlenb )",i32	U	T	F8	To	U	T	F8	i8*	out	i	outlen	i8*	inb	i	inlenb	,69
300,i32,"UTF8ToUTF8(i8* out ,i32* outlen ,i8* inb ,i32* inlenb )",i32	U	T	F8	To	U	T	F8	i8*	out	i	outlen	i8*	inb	i	inlenb	,69
301,i32,"UTF8ToUTF8(i8* out ,i32* outlen ,i8* inb ,i32* inlenb )",i32	U	T	F8	To	U	T	F8	i8*	out	i	outlen	i8*	inb	i	inlenb	,69
302,i32,"UTF8ToUTF8(i8* out ,i32* outlen ,i8* inb ,i32* inlenb )",i32	U	T	F8	To	U	T	F8	i8*	out	i	outlen	i8*	inb	i	inlenb	,69
303,i32,"UTF8Toisolat1(i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	U	T	F8	Toisolat1	i8*	out	i	outlen	i8*	in	i	inlen	,70
304,i32,"UTF8Toisolat1(i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	U	T	F8	Toisolat1	i8*	out	i	outlen	i8*	in	i	inlen	,70
305,i32,"UTF8Toisolat1(i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	U	T	F8	Toisolat1	i8*	out	i	outlen	i8*	in	i	inlen	,70
